"Number","CurrentPath","ArchiveTarget","SourceFile","SourceScope","HitCount","Bucket","ArchiveTargetExists","CurrentPathExists","ExecutionSafeNow","BlockReason"
"589","docs/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md","docs/archive/phases/v14/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"590","docs/v14_021_visual_eval_rubric_fields_planning_gate.md","docs/archive/phases/v14/v14_021_visual_eval_rubric_fields_planning_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"592","docs/v14_021b_rubric_phase_chain_reconciliation_closeout.md","docs/archive/phases/v14/v14_021b_rubric_phase_chain_reconciliation_closeout.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"593","docs/v14_022_visual_eval_decision_policy_planning_gate.md","docs/archive/phases/v14/v14_022_visual_eval_decision_policy_planning_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"594","docs/v14_023_visual_eval_failure_tag_mapping_planning_gate.md","docs/archive/phases/v14/v14_023_visual_eval_failure_tag_mapping_planning_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"595","docs/v14_024_visual_eval_minimal_seed_set_planning_gate.md","docs/archive/phases/v14/v14_024_visual_eval_minimal_seed_set_planning_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"596","docs/v14_035_visual_eval_seed_registry_static_review_gate.md","docs/archive/phases/v14/v14_035_visual_eval_seed_registry_static_review_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"597","docs/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md","docs/archive/phases/v14/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"683","docs/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md","docs/archive/phases/v8/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"684","docs/v8_next_route_decision_options.md","docs/archive/phases/v8/v8_next_route_decision_options.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"687","docs/v9_002_delivery_readiness_package_gate.md","docs/archive/phases/v9/v9_002_delivery_readiness_package_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"688","docs/v9_003_delivery_readiness_acceptance_criteria_gate.md","docs/archive/phases/v9/v9_003_delivery_readiness_acceptance_criteria_gate.md",".agent_board/CHECKPOINT.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"576","docs/v14_002_review_console_productization_planning_gate.md","docs/archive/phases/v14/v14_002_review_console_productization_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"577","docs/v14_003_review_console_information_architecture_gate.md","docs/archive/phases/v14/v14_003_review_console_information_architecture_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"578","docs/v14_004_review_console_wireframe_and_data_contract_gate.md","docs/archive/phases/v14/v14_004_review_console_wireframe_and_data_contract_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"579","docs/v14_005_review_console_static_review_and_route_closeout_gate.md","docs/archive/phases/v14/v14_005_review_console_static_review_and_route_closeout_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"580","docs/v14_006_review_console_UI_implementation_authorization_planning_gate.md","docs/archive/phases/v14/v14_006_review_console_UI_implementation_authorization_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"581","docs/v14_007_review_console_docs_rendered_prototype_gate.md","docs/archive/phases/v14/v14_007_review_console_docs_rendered_prototype_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"582","docs/v14_008_review_console_docs_rendered_prototype_static_review_and_closeout_gate.md","docs/archive/phases/v14/v14_008_review_console_docs_rendered_prototype_static_review_and_closeout_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"583","docs/v14_009_review_console_static_HTML_prototype_authorization_planning_gate.md","docs/archive/phases/v14/v14_009_review_console_static_HTML_prototype_authorization_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"584","docs/v14_010_review_console_static_HTML_prototype_creation_authorization_gate.md","docs/archive/phases/v14/v14_010_review_console_static_HTML_prototype_creation_authorization_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"585","docs/v14_016_review_console_static_prototype_next_route_decision_gate.md","docs/archive/phases/v14/v14_016_review_console_static_prototype_next_route_decision_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"586","docs/v14_017_review_console_static_prototype_human_route_selection.md","docs/archive/phases/v14/v14_017_review_console_static_prototype_human_route_selection.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"587","docs/v14_018_post_archive_project_route_selection_gate.md","docs/archive/phases/v14/v14_018_post_archive_project_route_selection_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"588","docs/v14_019_product_route_planning_selection_gate.md","docs/archive/phases/v14/v14_019_product_route_planning_selection_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"589","docs/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md","docs/archive/phases/v14/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"590","docs/v14_021_visual_eval_rubric_fields_planning_gate.md","docs/archive/phases/v14/v14_021_visual_eval_rubric_fields_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"592","docs/v14_021b_rubric_phase_chain_reconciliation_closeout.md","docs/archive/phases/v14/v14_021b_rubric_phase_chain_reconciliation_closeout.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"593","docs/v14_022_visual_eval_decision_policy_planning_gate.md","docs/archive/phases/v14/v14_022_visual_eval_decision_policy_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"594","docs/v14_023_visual_eval_failure_tag_mapping_planning_gate.md","docs/archive/phases/v14/v14_023_visual_eval_failure_tag_mapping_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"595","docs/v14_024_visual_eval_minimal_seed_set_planning_gate.md","docs/archive/phases/v14/v14_024_visual_eval_minimal_seed_set_planning_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"596","docs/v14_035_visual_eval_seed_registry_static_review_gate.md","docs/archive/phases/v14/v14_035_visual_eval_seed_registry_static_review_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"597","docs/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md","docs/archive/phases/v14/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"683","docs/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md","docs/archive/phases/v8/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"684","docs/v8_next_route_decision_options.md","docs/archive/phases/v8/v8_next_route_decision_options.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"687","docs/v9_002_delivery_readiness_package_gate.md","docs/archive/phases/v9/v9_002_delivery_readiness_package_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"688","docs/v9_003_delivery_readiness_acceptance_criteria_gate.md","docs/archive/phases/v9/v9_003_delivery_readiness_acceptance_criteria_gate.md",".agent_board/HANDOFF.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"576","docs/v14_002_review_console_productization_planning_gate.md","docs/archive/phases/v14/v14_002_review_console_productization_planning_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"577","docs/v14_003_review_console_information_architecture_gate.md","docs/archive/phases/v14/v14_003_review_console_information_architecture_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"578","docs/v14_004_review_console_wireframe_and_data_contract_gate.md","docs/archive/phases/v14/v14_004_review_console_wireframe_and_data_contract_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"579","docs/v14_005_review_console_static_review_and_route_closeout_gate.md","docs/archive/phases/v14/v14_005_review_console_static_review_and_route_closeout_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"580","docs/v14_006_review_console_UI_implementation_authorization_planning_gate.md","docs/archive/phases/v14/v14_006_review_console_UI_implementation_authorization_planning_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"581","docs/v14_007_review_console_docs_rendered_prototype_gate.md","docs/archive/phases/v14/v14_007_review_console_docs_rendered_prototype_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"582","docs/v14_008_review_console_docs_rendered_prototype_static_review_and_closeout_gate.md","docs/archive/phases/v14/v14_008_review_console_docs_rendered_prototype_static_review_and_closeout_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"583","docs/v14_009_review_console_static_HTML_prototype_authorization_planning_gate.md","docs/archive/phases/v14/v14_009_review_console_static_HTML_prototype_authorization_planning_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"584","docs/v14_010_review_console_static_HTML_prototype_creation_authorization_gate.md","docs/archive/phases/v14/v14_010_review_console_static_HTML_prototype_creation_authorization_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"585","docs/v14_016_review_console_static_prototype_next_route_decision_gate.md","docs/archive/phases/v14/v14_016_review_console_static_prototype_next_route_decision_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"586","docs/v14_017_review_console_static_prototype_human_route_selection.md","docs/archive/phases/v14/v14_017_review_console_static_prototype_human_route_selection.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"587","docs/v14_018_post_archive_project_route_selection_gate.md","docs/archive/phases/v14/v14_018_post_archive_project_route_selection_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"588","docs/v14_019_product_route_planning_selection_gate.md","docs/archive/phases/v14/v14_019_product_route_planning_selection_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"589","docs/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md","docs/archive/phases/v14/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"590","docs/v14_021_visual_eval_rubric_fields_planning_gate.md","docs/archive/phases/v14/v14_021_visual_eval_rubric_fields_planning_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"592","docs/v14_021b_rubric_phase_chain_reconciliation_closeout.md","docs/archive/phases/v14/v14_021b_rubric_phase_chain_reconciliation_closeout.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"593","docs/v14_022_visual_eval_decision_policy_planning_gate.md","docs/archive/phases/v14/v14_022_visual_eval_decision_policy_planning_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"594","docs/v14_023_visual_eval_failure_tag_mapping_planning_gate.md","docs/archive/phases/v14/v14_023_visual_eval_failure_tag_mapping_planning_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"595","docs/v14_024_visual_eval_minimal_seed_set_planning_gate.md","docs/archive/phases/v14/v14_024_visual_eval_minimal_seed_set_planning_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"596","docs/v14_035_visual_eval_seed_registry_static_review_gate.md","docs/archive/phases/v14/v14_035_visual_eval_seed_registry_static_review_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"597","docs/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md","docs/archive/phases/v14/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"683","docs/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md","docs/archive/phases/v8/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"684","docs/v8_next_route_decision_options.md","docs/archive/phases/v8/v8_next_route_decision_options.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"687","docs/v9_002_delivery_readiness_package_gate.md","docs/archive/phases/v9/v9_002_delivery_readiness_package_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"688","docs/v9_003_delivery_readiness_acceptance_criteria_gate.md","docs/archive/phases/v9/v9_003_delivery_readiness_acceptance_criteria_gate.md",".agent_board/RUN_STATE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"576","docs/v14_002_review_console_productization_planning_gate.md","docs/archive/phases/v14/v14_002_review_console_productization_planning_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"577","docs/v14_003_review_console_information_architecture_gate.md","docs/archive/phases/v14/v14_003_review_console_information_architecture_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"578","docs/v14_004_review_console_wireframe_and_data_contract_gate.md","docs/archive/phases/v14/v14_004_review_console_wireframe_and_data_contract_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"579","docs/v14_005_review_console_static_review_and_route_closeout_gate.md","docs/archive/phases/v14/v14_005_review_console_static_review_and_route_closeout_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"580","docs/v14_006_review_console_UI_implementation_authorization_planning_gate.md","docs/archive/phases/v14/v14_006_review_console_UI_implementation_authorization_planning_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"581","docs/v14_007_review_console_docs_rendered_prototype_gate.md","docs/archive/phases/v14/v14_007_review_console_docs_rendered_prototype_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"582","docs/v14_008_review_console_docs_rendered_prototype_static_review_and_closeout_gate.md","docs/archive/phases/v14/v14_008_review_console_docs_rendered_prototype_static_review_and_closeout_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"583","docs/v14_009_review_console_static_HTML_prototype_authorization_planning_gate.md","docs/archive/phases/v14/v14_009_review_console_static_HTML_prototype_authorization_planning_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"584","docs/v14_010_review_console_static_HTML_prototype_creation_authorization_gate.md","docs/archive/phases/v14/v14_010_review_console_static_HTML_prototype_creation_authorization_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"585","docs/v14_016_review_console_static_prototype_next_route_decision_gate.md","docs/archive/phases/v14/v14_016_review_console_static_prototype_next_route_decision_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"586","docs/v14_017_review_console_static_prototype_human_route_selection.md","docs/archive/phases/v14/v14_017_review_console_static_prototype_human_route_selection.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"587","docs/v14_018_post_archive_project_route_selection_gate.md","docs/archive/phases/v14/v14_018_post_archive_project_route_selection_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"588","docs/v14_019_product_route_planning_selection_gate.md","docs/archive/phases/v14/v14_019_product_route_planning_selection_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"589","docs/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md","docs/archive/phases/v14/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"590","docs/v14_021_visual_eval_rubric_fields_planning_gate.md","docs/archive/phases/v14/v14_021_visual_eval_rubric_fields_planning_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"592","docs/v14_021b_rubric_phase_chain_reconciliation_closeout.md","docs/archive/phases/v14/v14_021b_rubric_phase_chain_reconciliation_closeout.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"593","docs/v14_022_visual_eval_decision_policy_planning_gate.md","docs/archive/phases/v14/v14_022_visual_eval_decision_policy_planning_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"594","docs/v14_023_visual_eval_failure_tag_mapping_planning_gate.md","docs/archive/phases/v14/v14_023_visual_eval_failure_tag_mapping_planning_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"595","docs/v14_024_visual_eval_minimal_seed_set_planning_gate.md","docs/archive/phases/v14/v14_024_visual_eval_minimal_seed_set_planning_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"596","docs/v14_035_visual_eval_seed_registry_static_review_gate.md","docs/archive/phases/v14/v14_035_visual_eval_seed_registry_static_review_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"597","docs/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md","docs/archive/phases/v14/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"683","docs/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md","docs/archive/phases/v8/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"684","docs/v8_next_route_decision_options.md","docs/archive/phases/v8/v8_next_route_decision_options.md",".agent_board/TASK_QUEUE.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"576","docs/v14_002_review_console_productization_planning_gate.md","docs/archive/phases/v14/v14_002_review_console_productization_planning_gate.md",".agent_board/VALIDATION_LOG.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"577","docs/v14_003_review_console_information_architecture_gate.md","docs/archive/phases/v14/v14_003_review_console_information_architecture_gate.md",".agent_board/VALIDATION_LOG.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
"578","docs/v14_004_review_console_wireframe_and_data_contract_gate.md","docs/archive/phases/v14/v14_004_review_console_wireframe_and_data_contract_gate.md",".agent_board/VALIDATION_LOG.md","agent_board","1","human_navigation_review","False","True","False","archive_target_missing_without_paired_exact_move_or_wrapper_plan"
